1.556684644328956368e+00,1.600086601664589381e+01,8.693782026759837300e-02,2.781748757278244832e-02
1.692807250279509068e+00,1.600766983949533540e+01,9.310686929477943186e-02,3.034290010106345872e-02
1.821891916395429689e+00,1.599869239824763767e+01,9.943422453801784022e-02,3.299721495148275063e-02
1.960011183455496298e+00,1.600349610813059442e+01,1.057795095438805733e-01,3.575662401834264759e-02
2.097606931455198165e+00,1.599976195276047619e+01,1.137699140468270975e-01,3.860725099268347282e-02
2.261743800007018912e+00,1.601683257558736884e+01,1.134147823510656405e-01,4.154089043922527119e-02
2.402896504473380990e+00,1.598192827434862373e+01,1.216069140968628198e-01,4.455274332824507577e-02
3.058808207827615089e+00,1.591870260277795524e+01,1.300368196331786186e-01,4.764013587077407103e-02
3.196645741114391370e+00,1.591314688406277256e+01,1.424693028164607800e-01,5.080175514502128370e-02
2.877703046836612710e+00,1.591414667162734986e+01,5.799480092106732432e-01,1.813204927856248386e-04
3.019230442153134408e+00,1.591412853990308562e+01,5.822108160778077801e-01,1.850621963161700237e-04
3.159602389956089219e+00,1.591410751579219784e+01,5.845880845578289575e-01,1.879499603087648801e-04
3.298672996984236327e+00,1.591408340431945057e+01,5.870782749039198389e-01,1.899473882869253609e-04
3.436318330380911501e+00,1.591405601989444207e+01,5.896798104410736485e-01,1.910237609766756253e-04
3.572432328161517567e+00,1.591402518824734003e+01,5.923910821065916377e-01,1.911540413060216115e-04
3.706923796219154799e+00,1.591399074752232856e+01,5.952104520847165681e-01,1.903190595831568137e-04
3.839714154280896352e+00,1.591395254970496431e+01,5.981362578043250000e-01,1.885055908032847924e-04
3.970735711032422621e+00,1.591391046125669462e+01,6.011668149007745043e-01,1.857066316604983214e-04
4.099930314932355380e+00,1.591386436412652827e+01,6.043004206352369234e-01,1.819215228063140641e-04
4.227248278846965412e+00,1.591381415638024777e+01,6.075353567737028504e-01,1.771561377540379224e-04
4.352647504548829538e+00,1.591375975287044930e+01,6.108698925577155103e-01,1.714229739213805133e-04
4.476092756515154036e+00,1.591370108570238529e+01,6.143022872907271115e-01,1.647412612565755236e-04
4.597555047378704352e+00,1.591363810464215511e+01,6.178307928549710004e-01,1.571370025682916724e-04
4.717011108460971158e+00,1.591357077742682335e+01,6.214536560414297695e-01,1.486429748264327284e-04
4.834442925726112783e+00,1.591349908998228813e+01,6.251691207258496252e-01,1.392986840523235135e-04
4.949837326790436975e+00,1.591342304654996198e+01,6.289754298907679342e-01,1.291502747541183776e-04
5.063185607558636114e+00,1.591334266990453195e+01,6.328708277554199180e-01,1.182503201892674350e-04
5.174483194827755206e+00,1.591325800094641885e+01,6.368535604595100263e-01,1.066579909034188263e-04
5.283729327913397000e+00,1.591316909836248605e+01,6.409218795524586065e-01,9.443823431188657703e-05
5.390926769326413570e+00,1.591307604032063949e+01,6.450740423221237307e-01,8.166195129144663341e-05
5.496081532971518691e+00,1.591297892188531193e+01,6.493083131208859937e-01,6.840572167677590838e-05
5.599202625678246115e+00,1.591287785498836271e+01,6.536229653252220162e-01,5.475130540076977560e-05
5.700301804131359340e+00,1.591277297024599946e+01,6.580162826271870324e-01,4.078534990776919199e-05
5.799393345969391156e+00,1.591266441372427209e+01,6.624865603078718967e-01,2.659898394340257663e-05
5.896493833230479709e+00,1.591255234823459119e+01,6.670321059255484020e-01,1.228766397228567061e-05
5.991621942858296634e+00,1.591243695170860484e+01,6.716512414801935060e-01,-2.049577961355823111e-06
6.084798251373314315e+00,1.591231841702086314e+01,6.763423041540175262e-01,-1.631037641180443378e-05
6.176045047533108345e+00,1.591219695106212129e+01,6.811036476842902143e-01,-3.038952500427994166e-05
6.265386154668886043e+00,1.591207277387962016e+01,6.859336436615829369e-01,-4.417946266539269701e-05
6.352846761799613162e+00,1.591194611773902068e+01,6.908306828448882442e-01,-5.757076355283756756e-05
6.438453265742435150e+00,1.591181722705775670e+01,6.957931758604236627e-01,-7.045240317295066825e-05
6.522233110240017950e+00,1.591168635320964952e+01,7.008195574358163649e-01,-8.271344659276197680e-05
6.604214656899534575e+00,1.591155375997136190e+01,7.059082832706133903e-01,-9.424177878531365710e-05
6.684427039167317730e+00,1.591141971742950112e+01,7.110578348333415066e-01,-1.049260453749042103e-04
6.762900037477986182e+00,1.591128450200232258e+01,7.162667199522181338e-01,-1.146559127597617406e-04
6.839663958752618456e+00,1.591114839504322198e+01,7.215334743989550992e-01,-1.233227274346142906e-04
6.914749524058591668e+00,1.591101168136774113e+01,7.268566634101282231e-01,-1.308201977024941575e-04
6.988187762811797654e+00,1.591087464774352789e+01,7.322348833080579711e-01,-1.370451084334267612e-04
7.060009914667375597e+00,1.591073758133137339e+01,7.376667630615176829e-01,-1.418980619371104450e-04
7.130247338279354530e+00,1.591060076808298263e+01,7.431509657630482879e-01,-1.452841882119251847e-04
7.198931426682118051e+00,1.591046449111998484e+01,7.486861902276401581e-01,-1.471139645816070378e-04
7.266093512318686720e+00,1.591032902511154745e+01,7.542711769273834355e-01,-1.473058873087955303e-04
7.331764886430160999e+00,1.591019465220087881e+01,7.599046856287504648e-01,-1.457772260863187579e-04
7.395976548998090649e+00,1.591006163306768606e+01,7.655855449437711790e-01,-1.424651467437413298e-04
7.458759344176792538e+00,1.590993021984625067e+01,7.713126032225733342e-01,-1.373063895140650889e-04
7.520143803706662133e+00,1.590980066022528128e+01,7.770847561149796245e-01,-1.302490579992939316e-04
7.580160127135494363e+00,1.590967318715496859e+01,7.829009407174936097e-01,-1.212505945211545081e-04
7.638838139190087695e+00,1.590954802006356772e+01,7.887601364029505069e-01,-1.102784546959983860e-04
7.696207256900660987e+00,1.590942536355507464e+01,7.946613647219757937e-01,-9.731052543761197382e-05
7.752296458981483340e+00,1.590930540622360922e+01,8.006036894105488244e-01,-8.233548792480491966e-05
7.807134262378002454e+00,1.590918831958708068e+01,8.065862159216072858e-01,-6.535308871826637177e-05
7.860748703981485619e+00,1.590907425708987688e+01,8.126080905302225377e-01,-4.637421771590999098e-05
7.913167324155629068e+00,1.590896335328251077e+01,8.186684996232977962e-01,-2.542100749244810486e-05
7.964417157287845050e+00,1.590885572309646179e+01,8.247666682083368839e-01,-2.526649378983428390e-06
8.014524724364326502e+00,1.590875146124144557e+01,8.309018585678298319e-01,2.226474830660074133e-05
8.063516030379227928e+00,1.590865064173834043e+01,8.370733683531746960e-01,4.889855935659818151e-05
8.111416562638920524e+00,1.590855331759072122e+01,8.432805289380047586e-01,7.730996448113743990e-05
8.158251293597217568e+00,1.590845952056476520e+01,8.495227029860987766e-01,1.074247041470127316e-04
8.204044684720134484e+00,1.590836926107418314e+01,8.557992823907079050e-01,1.391596298287514904e-04
8.248820694147434907e+00,1.590828252823714273e+01,8.621096858921184491e-01,1.724233492335896915e-04
8.292602782491325542e+00,1.590819928996256394e+01,8.684533565690593093e-01,2.071172674049959759e-04
8.335413922595888536e+00,1.590811949324942809e+01,8.748297595797449588e-01,2.431362329651157292e-04
8.377276609802887464e+00,1.590804306444520577e+01,8.812383794945644055e-01,2.803695813565448662e-04
8.418212871020058330e+00,1.590796990973489677e+01,8.876787179484330048e-01,3.187021309683743552e-04
8.458244275924263533e+00,1.590789991561728201e+01,8.941502915156209763e-01,3.580149121878595134e-04
8.497391948116220561e+00,1.590783294948528237e+01,9.006526289648009165e-01,3.981864862576854017e-04
8.535676574244885018e+00,1.590776886033016169e+01,9.071852697152494871e-01,4.390935382380465181e-04
8.573118415956212601e+00,1.590770747942993069e+01,9.137477614928443126e-01,4.806119416680288553e-04
8.609737316516525851e+00,1.590764862111620026e+01,9.203396587055170386e-01,5.226177588346931756e-04
8.645552714049623333e+00,1.590759208365986233e+01,9.269605206551844168e-01,5.649878457787148355e-04
8.680583647220563748e+00,1.590753765011612408e+01,9.336099103896889906e-01,6.076006344041494627e-04
8.714848765015059229e+00,1.590748508925616633e+01,9.402873929348172233e-01,6.503371085602856162e-04
8.748366332208650675e+00,1.590743415654598891e+01,9.469925349610743837e-01,6.930810007478774683e-04
8.781154239002235684e+00,1.590738459510313518e+01,9.537249030439075570e-01,7.357198189458561376e-04
8.813230004939674345e+00,1.590733613673747904e+01,9.604840637887596122e-01,7.781448488516491636e-04
8.844610786012950143e+00,1.590728850298711627e+01,9.672695826361594751e-01,8.202519994341423565e-04
8.875313378634610118e+00,1.590724140615864712e+01,9.740810239736450438e-01,8.619418494708836831e-04
8.905354227082362684e+00,1.590719455040042440e+01,9.809179504287780516e-01,9.031200806032767519e-04
8.934749423955867798e+00,1.590714763274839250e+01,9.877799233868307383e-01,9.436975319839499077e-04
8.963514719086571603e+00,1.590710034425141650e+01,9.946665023934668781e-01,9.835904243140100416e-04
8.991665518930242129e+00,1.590705237093768787e+01,1.001577245754863954e+00,1.022720465478921866e-03
9.019216893754913755e+00,1.590700339500084404e+01,1.008511710518426252e+00,1.061014754657246513e-03
9.046183581534680940e+00,1.590695309569792038e+01,1.015469452338074063e+00,1.098406105666700555e-03
9.072579987894886955e+00,1.590690115049581799e+01,1.022450026709979198e+00,1.134832570887897834e-03
9.098420194737171229e+00,1.590684723601731321e+01,1.029452988747345810e+00,1.170237389705394660e-03
9.123717958692166619e+00,1.590679102900729269e+01,1.036477893790043181e+00,1.204569210318699474e-03
9.148486720865557587e+00,1.590673220730911552e+01,1.043524297416419833e+00,1.237781722012339970e-03
9.172739604177330364e+00,1.590667045076559916e+01,1.050591756538523436e+00,1.269833567528040781e-03
9.196489424584973094e+00,1.590660544206922822e+01,1.057679828979018799e+00,1.300688202265266316e-03
9.219748688122079372e+00,1.590653686765819685e+01,1.064788075361654318e+00,1.330313133413860323e-03
9.242529598676064495e+00,1.590646441849411907e+01,1.071916057825997415e+00,1.358680885698159910e-03
9.264844064281449576e+00,1.590638779071824160e+01,1.079063341269798970e+00,1.385767868306469249e-03
9.286703697345371822e+00,1.590630668653344415e+01,1.086229494072762369e+00,1.411554317995229301e-03
9.308119822538003518e+00,1.590622081472871585e+01,1.093414087622792685e+00,1.436024517141196340e-03
9.329103478657570392e+00,1.590612989131576960e+01,1.100616697510258701e+00,1.459166141783452188e-03
9.349665427354072023e+00,1.590603364015206367e+01,1.107836903039406184e+00,1.480970388855490198e-03
9.369816155668594604e+00,1.590593179337693996e+01,1.115074287870826408e+00,1.501431732584506415e-03
9.389565883070364549e+00,1.590582409190732349e+01,1.122328440192334575e+00,1.520547618869458198e-03
9.408924560666161341e+00,1.590571028591395653e+01,1.129598953795215355e+00,1.538318174806339433e-03
9.427901887261063152e+00,1.590559013507136932e+01,1.136885426378806407e+00,1.554746596798372302e-03
9.446507303886580331e+00,1.590546340899995315e+01,1.144187461441587450e+00,1.569838612868345099e-03
9.464750006957054040e+00,1.590532988746961607e+01,1.151504667741199972e+00,1.583602111527150072e-03
9.482638947288622333e+00,1.590518936066882283e+01,1.158836659577251904e+00,1.596047561377658295e-03
9.500182840432451314e+00,1.590504162932455401e+01,1.166183056840831789e+00,1.607187386241036705e-03
9.517390212561158691e+00,1.590488644768766591e+01,1.173543472355939921e+00,1.617042943810504969e-03
9.534269239794229023e+00,1.590472375686608331e+01,1.180917561960266315e+00,1.625617303357078164e-03
9.550828000021329700e+00,1.590455332832329205e+01,1.188304950473362265e+00,1.632935235069778168e-03
9.567074314050303840e+00,1.590437500623026068e+01,1.195705280181138530e+00,1.639017209754717276e-03
9.583015793833508766e+00,1.590418864577354086e+01,1.203118200407135685e+00,1.643884021784353154e-03
9.598659846752784830e+00,1.590399411293020826e+01,1.210543364586327497e+00,1.647559502777552493e-03
9.614013677867559338e+00,1.590379128455557378e+01,1.217980433550658992e+00,1.650067734755163032e-03
9.629084299504018674e+00,1.590358004823987059e+01,1.225429073237425781e+00,1.651434543427153338e-03
9.643878533054824231e+00,1.590336030209745033e+01,1.232888955351630456e+00,1.651687158388917857e-03
9.658403015619045462e+00,1.590313195476913677e+01,1.240359757846869249e+00,1.650853458323923821e-03
9.672664203256882587e+00,1.590289492513339376e+01,1.247841164286158433e+00,1.648962643136158389e-03
9.686668377995987456e+00,1.590264914209127234e+01,1.255332863726760007e+00,1.646044961699576897e-03
9.700421649665756263e+00,1.590239454447585743e+01,1.262834551312077114e+00,1.642131385814884614e-03
9.713929961937255442e+00,1.590213108067929682e+01,1.270345927868850922e+00,1.637253695053209621e-03
9.727199099040230834e+00,1.590185870849705196e+01,1.277866699631904579e+00,1.631444342302425894e-03
9.740234683774941615e+00,1.590157739479880128e+01,1.285396578740207740e+00,1.624736653207124780e-03
9.753042187457047874e+00,1.590128711527777483e+01,1.292935283203975105e+00,1.617164046599495024e-03
9.765626935167730949e+00,1.590098785416529026e+01,1.300482535513275195e+00,1.608761085669317345e-03
9.777994101026251883e+00,1.590067960389285773e+01,1.308038065304967468e+00,1.599561954481342699e-03
9.790148723916516360e+00,1.590036236489124022e+01,1.315601606153063097e+00,1.589601894038661627e-03
9.802095700897835329e+00,1.590003614508266061e+01,1.323172898075237525e+00,1.578916042528247720e-03
9.813839799034576927e+00,1.589970095977714593e+01,1.330751686134019840e+00,1.567539624027580432e-03
9.825385654076370656e+00,1.589935683116760679e+01,1.338337720669057429e+00,1.555508251582005379e-03
9.836737775803429784e+00,1.589900378809887549e+01,1.345930757468990491e+00,1.542857431690270462e-03
9.847900549313976626e+00,1.589864186573896809e+01,1.353530557960863856e+00,1.529622561695362110e-03
9.858878243995837565e+00,1.589827110520358922e+01,1.361136888108186227e+00,1.515839143882704090e-03
9.869675011197914571e+00,1.589789155325844483e+01,1.368749519435586759e+00,1.501542439075477390e-03
9.880294891029706150e+00,1.589750326194889674e+01,1.376368228239277514e+00,1.486767645049339847e-03
9.890741810507270415e+00,1.589710628832943051e+01,1.383992796830790573e+00,1.471549269629692219e-03
9.901019594831437232e+00,1.589670069412937359e+01,1.391623011533940302e+00,1.455921845746701400e-03
9.911131962479798219e+00,1.589628654538283214e+01,1.399258664142557285e+00,1.439919489027236032e-03
9.921082532179436697e+00,1.589586391211816974e+01,1.406899551332107867e+00,1.423575817685795433e-03
9.930874825201451372e+00,1.589543286814628686e+01,1.414545474752014753e+00,1.406923834750548876e-03
9.940512268284384945e+00,1.589499349069458312e+01,1.422196240887141139e+00,1.389995938003615742e-03
9.949998194829671405e+00,1.589454586005203218e+01,1.429851660711088490e+00,1.372824358846571518e-03
9.959335851423443131e+00,1.589409005932045460e+01,1.437511549623358142e+00,1.355440590191457195e-03
