1.54561  2.724217E-01  8.576605E-03  4.693630E-05  1.177689E-06  2.853024E-06  2.292928E-06  2.215114E-06  3.198280E-07  2.567198E-08  9.147254E-07  1.291811E-08  2.336426E-08  3.320500E-07  4.303080E-08  6.236260E-08  6.444910E-07  5.162168E-07  8.241948E-07  1.149526E-06  1.677319E-06  7.644512E-06  8.644765E-06  1.089198E-05  3.998126E-04
1.545615  2.925613E-01  6.853595E-03  4.055788E-05  2.957312E-06  1.614853E-06  2.549301E-06  1.828457E-06  3.874285E-07  9.953633E-08  8.827137E-07  4.440791E-08  9.712395E-08  3.339548E-07  3.001030E-08  1.749650E-07  5.255852E-07  4.405227E-07  1.069541E-06  1.013769E-06  1.625524E-06  7.493171E-06  1.119786E-05  3.702250E-06  5.404155E-04
1.54562  3.071466E-01  5.519456E-03  3.365576E-05  5.182951E-06  7.345192E-07  2.509055E-06  1.303880E-06  5.086027E-07  2.119475E-07  7.408241E-07  1.438240E-07  1.939615E-07  2.822977E-07  7.847217E-08  3.085424E-07  3.748998E-07  3.797311E-07  1.335004E-06  7.811674E-07  1.663471E-06  6.689122E-06  1.324029E-05  1.957752E-07  7.035299E-04
1.545625  3.152241E-01  4.436084E-03  2.609043E-05  7.335267E-06  3.780478E-07  2.218566E-06  8.138269E-07  6.668864E-07  3.174465E-07  5.331714E-07  2.878195E-07  2.765752E-07  1.940079E-07  1.797928E-07  4.071003E-07  2.237724E-07  3.569318E-07  1.537059E-06  5.272716E-07  1.843943E-06  5.318555E-06  1.443103E-05  2.031516E-06  8.951021E-04
1.54563  3.162130E-01  3.522356E-03  1.794344E-05  8.934980E-06  6.290289E-07  1.801127E-06  4.804791E-07  8.278703E-07  3.838459E-07  3.154110E-07  4.400694E-07  3.124211E-07  1.003939E-07  3.112481E-07  4.494271E-07  1.228182E-07  3.693363E-07  1.593149E-06  3.901412E-07  2.221058E-06  3.595665E-06  1.460457E-05  9.807484E-06  1.122720E-03
1.545635  3.100146E-01  2.737667E-03  1.009084E-05  9.767211E-06  1.420414E-06  1.388870E-06  3.859583E-07  9.443723E-07  4.036450E-07  1.427320E-07  5.586746E-07  2.954007E-07  3.263414E-08  4.191425E-07  4.125145E-07  1.135543E-07  3.951199E-07  1.459609E-06  4.618520E-07  2.742558E-06  1.898306E-06  1.382509E-05  2.291730E-05  1.396911E-03
1.54564  2.969905E-01  2.064382E-03  3.977210E-06  9.741699E-06  2.568496E-06  1.121218E-06  5.261188E-07  9.977985E-07  3.859508E-07  5.217415E-08  6.048112E-07  2.278138E-07  7.256181E-09  4.736101E-07  3.135238E-07  2.069667E-07  4.018420E-07  1.191395E-06  7.648159E-07  3.335442E-06  5.963426E-07  1.209725E-05  3.946087E-05  1.733814E-03
1.545645  2.779586E-01  1.492273E-03  6.274929E-07  8.949610E-06  3.863036E-06  1.118739E-06  8.046909E-07  9.663210E-07  3.614306E-07  5.130017E-08  5.672224E-07  1.365515E-07  2.766157E-08  4.559680E-07  1.925816E-07  3.868075E-07  3.760254E-07  8.478835E-07  1.303982E-06  3.828899E-06  3.063984E-08  9.572394E-06  5.651339E-05  2.158284E-03
1.54565  2.541545E-01  1.033811E-03  8.080802E-07  7.602911E-06  5.048142E-06  1.370313E-06  1.125683E-06  8.756491E-07  3.508099E-07  1.227816E-07  4.468164E-07  5.720545E-08  8.444798E-08  3.609723E-07  9.459300E-08  6.214751E-07  3.225686E-07  5.546310E-07  1.876219E-06  4.106416E-06  4.736875E-07  6.969129E-06  7.120289E-05  2.709157E-03
1.545655  2.270097E-01  7.005139E-04  4.748038E-06  5.954089E-06  5.915111E-06  1.766300E-06  1.348211E-06  7.407017E-07  3.636294E-07  2.297297E-07  2.897796E-07  1.026744E-08  1.628239E-07  2.349876E-07  4.223821E-08  8.239074E-07  2.362879E-07  3.550961E-07  2.402642E-06  4.114393E-06  2.010000E-06  4.005818E-06  8.229501E-05  3.442974E-03
1.54566  1.979515E-01  4.570464E-04  1.191600E-05  4.467455E-06  6.234762E-06  2.276419E-06  1.409467E-06  6.099703E-07  4.119428E-07  3.339890E-07  1.267304E-07  4.597522E-09  2.319023E-07  1.078648E-07  4.830374E-08  9.432928E-07  1.731689E-07  3.286359E-07  2.685792E-06  3.759202E-06  4.441574E-06  1.496084E-06  8.760933E-05  4.458336E-03
1.545665  1.683872E-01  2.794577E-04  2.106028E-05  3.221988E-06  6.051618E-06  2.607685E-06  1.252965E-06  5.646132E-07  4.542424E-07  4.023007E-07  2.376962E-08  3.170232E-08  2.599750E-07  4.132985E-08  1.018595E-07  9.421122E-07  1.892545E-07  4.229639E-07  2.653004E-06  3.223333E-06  7.396807E-06  1.418972E-07  8.362919E-05  5.878314E-03
1.54567  1.396764E-01  1.695371E-04  2.969001E-05  2.722426E-06  5.459776E-06  2.634813E-06  9.691202E-07  6.237385E-07  4.718218E-07  4.149227E-07  3.671134E-09  7.640688E-08  2.296543E-07  4.620406E-08  1.782849E-07  8.274401E-07  2.728064E-07  5.792307E-07  2.290838E-06  2.424934E-06  1.047514E-05  3.815817E-07  7.543956E-05  7.877317E-03
1.545675  1.129648E-01  1.007547E-04  3.799048E-05  3.083392E-06  4.426624E-06  2.328318E-06  6.441015E-07  7.554073E-07  4.355803E-07  3.759141E-07  7.505984E-08  1.137029E-07  1.639462E-07  1.145686E-07  2.600602E-07  6.277546E-07  4.606142E-07  7.024934E-07  1.780811E-06  1.724499E-06  1.303774E-05  2.802449E-06  6.547858E-05  1.068914E-02
1.54568  8.909520E-02  5.709461E-05  4.167692E-05  4.372404E-06  3.357339E-06  1.831618E-06  3.473762E-07  9.536534E-07  3.571200E-07  3.295365E-07  2.187414E-07  1.250431E-07  9.027967E-08  2.405350E-07  3.262014E-07  3.752104E-07  7.083986E-07  7.546053E-07  1.135089E-06  1.193845E-06  1.477646E-05  8.326989E-06  5.251529E-05  1.459969E-02
1.545685  6.869077E-02  3.213408E-05  4.139104E-05  6.394831E-06  2.344478E-06  1.214930E-06  1.930394E-07  1.157546E-06  2.301589E-07  2.788466E-07  3.829971E-07  1.081284E-07  3.143238E-08  3.914201E-07  3.320125E-07  1.568085E-07  9.832080E-07  6.948745E-07  6.211463E-07  9.204886E-07  1.501937E-05  1.537531E-05  3.796609E-05  1.998098E-02
1.54569  5.194399E-02  1.987964E-05  3.677876E-05  8.987045E-06  1.603248E-06  6.810760E-07  1.897009E-07  1.291762E-06  9.767061E-08  2.643093E-07  5.185481E-07  7.418356E-08  1.116936E-08  5.175301E-07  3.120810E-07  3.000322E-08  1.195284E-06  5.396181E-07  3.152836E-07  8.468981E-07  1.386221E-05  2.222286E-05  2.533643E-05  2.731179E-02
1.545695  3.868068E-02  1.781569E-05  3.057707E-05  1.158753E-05  1.102971E-06  3.564940E-07  3.142487E-07  1.315870E-06  1.550479E-08  2.765894E-07  5.699972E-07  3.348344E-08  2.884394E-08  5.708158E-07  2.802092E-07  1.050069E-08  1.311812E-06  3.395351E-07  3.309347E-07  1.053280E-06  1.190859E-05  2.961279E-05  1.821904E-05  3.712840E-02
1.5457  2.848649E-02  2.396696E-05  2.321695E-05  1.364294E-05  8.547635E-07  2.995128E-07  5.125806E-07  1.217074E-06  2.124701E-08  3.058567E-07  5.302432E-07  1.143580E-08  6.915087E-08  5.296741E-07  2.624922E-07  8.303098E-08  1.305242E-06  2.012976E-07  6.262409E-07  1.524071E-06  9.345575E-06  3.602750E-05  1.904332E-05  4.994746E-02
1.545705  2.085153E-02  3.599144E-05  1.629791E-05  1.489380E-05  8.972906E-07  5.650437E-07  6.790282E-07  1.016122E-06  1.351328E-07  3.307428E-07  4.112029E-07  2.627144E-08  1.067174E-07  4.051013E-07  2.747404E-07  2.101880E-07  1.179996E-06  1.848508E-07  1.128941E-06  2.228102E-06  6.705659E-06  4.093762E-05  2.978609E-05  6.620421E-02
1.54571  1.523490E-02  5.053242E-05  9.270500E-06  1.489082E-05  1.152273E-06  1.056710E-06  7.567702E-07  7.440544E-07  3.410657E-07  3.297395E-07  2.605391E-07  8.202786E-08  1.255874E-07  2.402600E-07  3.223251E-07  3.406285E-07  9.861957E-07  3.181482E-07  1.746276E-06  3.209927E-06  4.605495E-06  4.192353E-05  5.271078E-05  8.611324E-02
1.545715  1.114957E-02  6.375575E-05  3.369795E-06  1.329061E-05  1.638528E-06  1.704453E-06  7.153241E-07  4.885021E-07  5.997805E-07  2.688510E-07  1.282308E-07  1.529532E-07  1.174856E-07  9.084651E-08  3.737132E-07  4.285215E-07  7.799360E-07  5.997391E-07  2.259628E-06  4.274371E-06  3.208924E-06  3.863803E-05  9.343374E-05  1.095414E-01
1.54572  8.206921E-03  7.420778E-05  5.713260E-07  1.088588E-05  2.311527E-06  2.230018E-06  6.003835E-07  2.913644E-07  8.041260E-07  1.932634E-07  5.223989E-08  2.227902E-07  8.260069E-08  7.804330E-09  4.126488E-07  4.703862E-07  6.389245E-07  9.197915E-07  2.615996E-06  5.355616E-06  2.693614E-06  3.117635E-05  1.584573E-04  1.359117E-01
1.545725  6.110896E-03  8.265900E-05  7.205116E-08  7.828679E-06  3.130855E-06  2.609936E-06  4.420536E-07  1.985713E-07  9.319337E-07  1.117152E-07  3.770757E-08  2.585395E-07  3.839962E-08  1.513671E-08  4.042485E-07  4.580141E-07  5.623920E-07  1.217545E-06  2.631318E-06  6.000681E-06  3.105251E-06  2.209134E-05  2.609571E-04  1.644007E-01
1.54573  4.625045E-03  8.751075E-05  1.247169E-06  4.814024E-06  3.708599E-06  2.687376E-06  3.331584E-07  1.705209E-07  9.460304E-07  5.345476E-08  9.618908E-08  2.362329E-07  7.206008E-09  1.072427E-07  3.484498E-07  4.172411E-07  6.001308E-07  1.413445E-06  2.330548E-06  6.219422E-06  4.286816E-06  1.321676E-05  4.287981E-04  1.939307E-01
1.545735  3.562859E-03  8.335839E-05  3.588296E-06  2.284956E-06  4.062435E-06  2.467156E-06  3.485036E-07  2.239705E-07  8.448800E-07  3.981663E-08  2.161779E-07  1.720571E-07  7.485562E-09  2.655154E-07  2.449583E-07  3.669646E-07  7.218193E-07  1.370338E-06  1.830792E-06  5.988884E-06  5.757660E-06  5.476431E-06  6.630092E-04  2.231352E-01
1.54574  2.796525E-03  7.292510E-05  6.581851E-06  6.157723E-07  4.101586E-06  1.954682E-06  5.224151E-07  3.107844E-07  6.520747E-07  8.290084E-08  3.465939E-07  9.548437E-08  4.776754E-08  4.245429E-07  1.371938E-07  3.501763E-07  8.545180E-07  1.164929E-06  1.415240E-06  5.171197E-06  7.394065E-06  1.162636E-06  9.814509E-04  2.506188E-01
1.545745  2.224835E-03  5.869193E-05  9.190036E-06  2.838017E-08  3.885224E-06  1.378292E-06  8.027201E-07  3.694803E-07  4.217900E-07  1.759685E-07  4.471306E-07  3.346769E-08  1.247815E-07  5.552350E-07  5.825532E-08  3.585349E-07  9.609671E-07  8.502834E-07  1.132196E-06  4.027275E-06  8.819206E-06  4.149253E-07  1.422557E-03  2.749581E-01
1.54575  1.786143E-03  4.179826E-05  1.180402E-05  4.714731E-07  3.409454E-06  8.255385E-07  1.145807E-06  3.992848E-07  2.265564E-07  2.972008E-07  4.735892E-07  7.200416E-09  2.154660E-07  6.073167E-07  4.751236E-08  3.815578E-07  1.001165E-06  5.573892E-07  1.099763E-06  2.729124E-06  9.661649E-06  3.357356E-06  1.979850E-03  2.947256E-01
1.545755  1.438826E-03  2.502377E-05  1.363067E-05  1.679163E-06  2.829327E-06  4.900455E-07  1.431267E-06  3.953252E-07  1.197525E-07  4.029628E-07  4.320282E-07  2.682276E-08  2.876911E-07  5.690133E-07  1.237619E-07  4.035821E-07  9.577969E-07  3.915469E-07  1.336590E-06  1.559055E-06  9.821784E-06  9.133933E-06  2.639393E-03  3.086240E-01
1.54576  1.157251E-03  1.131894E-05  1.455406E-05  3.368681E-06  2.292113E-06  3.859559E-07  1.585998E-06  3.713293E-07  1.165304E-07  4.489028E-07  3.255232E-07  9.045624E-08  3.154489E-07  4.586217E-07  2.868545E-07  3.872895E-07  8.479777E-07  4.550724E-07  1.733213E-06  7.039754E-07  9.109788E-06  1.684379E-05  3.407666E-03  3.157883E-01
1.545765  9.238467E-04  2.759202E-06  1.455166E-05  5.103397E-06  1.886199E-06  4.997368E-07  1.556982E-06  3.552766E-07  2.056679E-07  4.193023E-07  1.976885E-07  1.799684E-07  2.830401E-07  3.066848E-07  5.013918E-07  3.296111E-07  6.914619E-07  7.572150E-07  2.165859E-06  3.762523E-07  7.579778E-06  2.499977E-05  4.302393E-03  3.157857E-01
1.54577  7.281108E-04  1.063307E-07  1.347701E-05  6.531903E-06  1.673581E-06  7.419300E-07  1.373241E-06  3.738598E-07  3.527855E-07  3.212146E-07  8.891649E-08  2.715238E-07  2.085527E-07  1.606890E-07  7.154879E-07  2.284839E-07  5.264670E-07  1.230110E-06  2.490633E-06  6.482992E-07  5.496408E-06  3.268748E-05  5.358536E-03  3.086593E-01
1.545775  5.613369E-04  2.951422E-06  1.153612E-05  7.424024E-06  1.623317E-06  9.838785E-07  1.108648E-06  4.301598E-07  5.078933E-07  1.937273E-07  3.327419E-08  3.311458E-07  1.104974E-07  5.399624E-08  8.695494E-07  1.123903E-07  3.985279E-07  1.760322E-06  2.559391E-06  1.465547E-06  3.257062E-06  3.966040E-05  6.650836E-03  2.949193E-01
1.54578  4.178931E-04  9.767464E-06  9.007286E-06  7.659185E-06  1.669767E-06  1.137452E-06  8.526195E-07  5.081347E-07  6.291493E-07  7.397393E-08  3.804039E-08  3.366474E-07  3.096282E-08  1.276976E-08  9.158767E-07  3.200752E-08  3.240180E-07  2.168756E-06  2.343060E-06  2.677511E-06  1.383735E-06  4.606882E-05  8.309614E-03  2.754805E-01
1.545785  2.946374E-04  1.830429E-05  6.408264E-06  7.240188E-06  1.710211E-06  1.142515E-06  6.815914E-07  5.639165E-07  6.948580E-07  7.717718E-09  9.254382E-08  2.852639E-07  2.350726E-09  3.719614E-08  8.364230E-07  2.042047E-08  3.030098E-07  2.337823E-06  1.882164E-06  3.937814E-06  3.569112E-07  5.187800E-05  1.053576E-02  2.515540E-01
1.54579  1.925199E-04  2.641462E-05  4.095028E-06  6.323928E-06  1.648623E-06  1.015360E-06  6.633941E-07  5.734021E-07  6.960659E-07  1.529062E-08  1.672852E-07  1.965997E-07  4.065991E-08  1.089647E-07  6.488611E-07  1.041194E-07  3.193386E-07  2.207470E-06  1.298505E-06  5.017360E-06  6.379562E-07  5.674450E-05  1.361546E-02  2.245122E-01
1.545795  1.131534E-04  3.217024E-05  2.430509E-06  5.042132E-06  1.436194E-06  8.064140E-07  7.764534E-07  5.122375E-07  6.588809E-07  9.346727E-08  2.253320E-07  9.955843E-08  1.423405E-07  1.971497E-07  4.079095E-07  2.788356E-07  3.364364E-07  1.825332E-06  7.265351E-07  5.613084E-06  2.529936E-06  5.991773E-05  1.792051E-02  1.958066E-01
1.5458  5.756671E-05  3.463693E-05  1.643891E-06  3.676449E-06  1.115925E-06  6.121995E-07  9.744639E-07  3.878950E-07  6.095981E-07  2.113613E-07  2.464665E-07  2.548356E-08  2.777493E-07  2.705611E-07  1.792745E-07  5.103582E-07  3.310655E-07  1.310231E-06  3.045164E-07  5.689879E-06  6.083842E-06  6.031672E-05  2.391744E-02  1.668146E-01
1.545805  2.355864E-05  3.365199E-05  1.801763E-06  2.423502E-06  7.837202E-07  4.898237E-07  1.168845E-06  2.357304E-07  5.641858E-07  3.258815E-07  2.216495E-07  1.001251E-09  4.056157E-07  3.108693E-07  3.309122E-08  7.369374E-07  2.947837E-07  8.105231E-07  1.594824E-07  5.310591E-06  1.097272E-05  5.685805E-05  3.211759E-02  1.387542E-01
1.54581  7.007692E-06  2.997110E-05  2.749799E-06  1.481973E-06  5.539286E-07  4.882168E-07  1.289422E-06  1.068978E-07  5.416519E-07  3.946393E-07  1.658970E-07  3.203347E-08  4.856235E-07  3.152106E-07  1.093473E-08  8.952455E-07  2.473623E-07  4.813778E-07  3.598559E-07  4.719700E-06  1.655469E-05  4.900457E-05  4.301098E-02  1.126313E-01
1.545815  2.187970E-06  2.442197E-05  4.215778E-06  9.745452E-07  4.934798E-07  5.905530E-07  1.293291E-06  5.458197E-08  5.305866E-07  3.958720E-07  1.019682E-07  1.068442E-07  4.865155E-07  2.927803E-07  1.155438E-07  9.430137E-07  2.176777E-07  4.010395E-07  8.949773E-07  4.182263E-06  2.190146E-05  3.762867E-05  5.699957E-02  8.922712E-02
1.54582  3.851763E-06  1.784448E-05  5.748635E-06  8.882060E-07  6.257375E-07  7.523166E-07  1.155854E-06  1.081142E-07  5.213460E-07  3.305624E-07  5.756730E-08  1.941524E-07  4.080142E-07  2.700936E-07  3.113785E-07  8.800450E-07  2.393836E-07  5.750237E-07  1.732107E-06  4.021660E-06  2.610875E-05  2.590325E-05  7.436769E-02  6.903971E-02
1.545825  8.192912E-06  1.122346E-05  6.903980E-06  1.141641E-06  8.957411E-07  9.196372E-07  9.076434E-07  2.705077E-07  4.983331E-07  2.253272E-07  4.925801E-08  2.593485E-07  2.761183E-07  2.613210E-07  5.376573E-07  7.362596E-07  3.321906E-07  9.344134E-07  2.783297E-06  4.329413E-06  2.849406E-05  2.007877E-05  9.524574E-02  5.226984E-02
1.54583  1.300062E-05  5.562460E-06  7.258417E-06  1.583553E-06  1.226886E-06  1.043576E-06  6.229745E-07  5.116428E-07  4.517836E-07  1.121103E-07  8.291369E-08  2.763612E-07  1.334247E-07  2.711435E-07  7.227708E-07  5.668325E-07  4.876250E-07  1.370463E-06  3.951158E-06  5.069126E-06  2.855182E-05  2.968374E-05  1.195874E-01  3.884667E-02
1.545835  1.737406E-05  1.816572E-06  6.694232E-06  2.053915E-06  1.498424E-06  1.090774E-06  3.629011E-07  7.822358E-07  3.684589E-07  3.446728E-08  1.420073E-07  2.422239E-07  3.104356E-08  2.869949E-07  8.273129E-07  4.383998E-07  6.763017E-07  1.757293E-06  5.063033E-06  6.140837E-06  2.593910E-05  6.798239E-05  1.471266E-01  2.848358E-02
1.54584  2.087808E-05  3.500834E-07  5.381930E-06  2.397789E-06  1.652839E-06  1.058146E-06  1.766248E-07  1.016874E-06  2.751433E-07  2.238068E-08  2.008761E-07  1.732434E-07  3.987071E-09  2.935602E-07  8.216439E-07  4.028998E-07  8.406332E-07  1.983013E-06  5.996922E-06  7.180317E-06  2.107541E-05  1.516008E-04  1.772589E-01  2.074955E-02
1.545845  2.160159E-05  1.061224E-06  3.745221E-06  2.576171E-06  1.655033E-06  9.756749E-07  1.076968E-07  1.156809E-06  1.823296E-07  8.563790E-08  2.394543E-07  9.934917E-08  6.324321E-08  2.747138E-07  7.290882E-07  4.634297E-07  9.379725E-07  2.021344E-06  6.577880E-06  7.931929E-06  1.548869E-05  2.979915E-04  2.089252E-01  1.513126E-02
1.54585  1.844562E-05  3.624476E-06  2.201351E-06  2.533895E-06  1.540537E-06  9.014087E-07  1.459745E-07  1.177413E-06  1.278848E-07  2.104423E-07  2.398235E-07  5.775179E-08  1.869762E-07  2.227515E-07  5.807625E-07  6.039438E-07  9.372599E-07  1.907274E-06  6.679223E-06  8.275897E-06  9.766820E-06  5.225573E-04  2.409213E-01  1.111781E-02
1.545855  1.307142E-05  7.596914E-06  1.088785E-06  2.318692E-06  1.324344E-06  8.725127E-07  2.590312E-07  1.071685E-06  1.272678E-07  3.604959E-07  2.028726E-07  7.026443E-08  3.387260E-07  1.448554E-07  4.308743E-07  7.659508E-07  8.505839E-07  1.706142E-06  6.274819E-06  8.068436E-06  5.106969E-06  8.395816E-04  2.718975E-01  8.271631E-03
1.54586  6.805019E-06  1.221520E-05  6.081589E-07  2.001277E-06  1.123394E-06  9.117855E-07  3.958772E-07  8.644383E-07  1.828040E-07  4.923852E-07  1.428364E-07  1.467834E-07  4.648740E-07  6.445679E-08  3.264647E-07  8.952841E-07  7.054857E-07  1.473372E-06  5.332569E-06  7.496179E-06  2.314971E-06  1.259695E-03  3.002938E-01  6.246594E-03
1.545865  1.798629E-06  1.658301E-05  8.620575E-07  1.672237E-06  1.006697E-06  9.877313E-07  5.054827E-07  6.389654E-07  2.782359E-07  5.652207E-07  7.474857E-08  2.705243E-07  5.310634E-07  1.572023E-08  2.792247E-07  9.382031E-07  5.717400E-07  1.324639E-06  4.025552E-06  6.596709E-06  1.782003E-06  1.786924E-03  3.245235E-01  4.779893E-03
1.54587  9.554936E-08  2.002019E-05  1.752436E-06  1.421948E-06  1.034354E-06  1.085246E-06  5.518573E-07  4.476739E-07  3.759204E-07  5.574103E-07  2.131438E-08  4.076502E-07  5.142058E-07  2.434648E-08  2.862145E-07  8.721335E-07  4.985219E-07  1.296772E-06  2.543468E-06  5.577580E-06  3.469715E-06  2.419643E-03  3.431646E-01  3.689116E-03
1.545875  2.443539E-06  2.195119E-05  3.063078E-06  1.355322E-06  1.197984E-06  1.151358E-06  5.430039E-07  3.266999E-07  4.396829E-07  4.755542E-07  1.255183E-09  5.093538E-07  4.236641E-07  1.059322E-07  3.207087E-07  7.129346E-07  5.237735E-07  1.396889E-06  1.203947E-06  4.554334E-06  7.206642E-06  3.158983E-03  3.550513E-01  2.853818E-03
1.54588  8.429220E-06  2.181203E-05  4.453716E-06  1.516671E-06  1.459471E-06  1.132286E-06  5.115898E-07  3.007675E-07  4.396674E-07  3.588081E-07  1.728800E-08  5.508833E-07  2.850458E-07  2.508012E-07  3.447820E-07  5.081783E-07  6.572422E-07  1.578686E-06  3.136714E-07  3.684338E-06  1.257075E-05  4.013531E-03  3.593864E-01  2.198754E-03
1.545885  1.679137E-05  1.957182E-05  5.622363E-06  1.855849E-06  1.713647E-06  1.031122E-06  5.036997E-07  3.561477E-07  3.717771E-07  2.407381E-07  6.089969E-08  5.117107E-07  1.446804E-07  4.293459E-07  3.271959E-07  3.207632E-07  8.503116E-07  1.759580E-06  1.098404E-07  2.930833E-06  1.937291E-05  5.009604E-03  3.558538E-01  1.679599E-03
1.54589  2.574348E-05  1.562310E-05  6.239708E-06  2.296876E-06  1.878509E-06  8.577271E-07  5.449388E-07  4.616934E-07  2.533776E-07  1.604587E-07  1.086969E-07  4.016103E-07  4.086505E-08  5.956922E-07  2.572812E-07  2.037203E-07  1.034722E-06  1.853859E-06  6.881438E-07  2.287710E-06  2.744420E-05  6.203892E-03  3.446563E-01  1.269415E-03
1.545895  3.338491E-05  1.073765E-05  6.239053E-06  2.721235E-06  1.896157E-06  6.719703E-07  6.448524E-07  5.623851E-07  1.293889E-07  1.425802E-07  1.454871E-07  2.555668E-07  2.309396E-09  6.959932E-07  1.538665E-07  1.909097E-07  1.128632E-06  1.777558E-06  1.956381E-06  1.744117E-06  3.687477E-05  7.700708E-03  3.264858E-01  9.488651E-04
1.5459  3.832586E-05  5.956221E-06  5.679279E-06  3.007489E-06  1.713137E-06  5.142658E-07  7.701987E-07  6.262281E-07  3.988716E-08  1.849662E-07  1.487116E-07  1.211707E-07  3.020320E-08  7.024996E-07  5.501203E-08  2.742545E-07  1.099384E-06  1.568862E-06  3.604157E-06  1.348920E-06  4.734451E-05  9.670523E-03  3.024454E-01  7.016897E-04
1.545905  3.959780E-05  2.266671E-06  4.665902E-06  3.064997E-06  1.408431E-06  4.492062E-07  8.967110E-07  6.245593E-07  2.720805E-08  2.630683E-07  1.212167E-07  4.685641E-08  1.012293E-07  6.137425E-07  2.129935E-09  4.105150E-07  9.205409E-07  1.251053E-06  5.187803E-06  1.309726E-06  5.781025E-05  1.236573E-02  2.739668E-01  5.154951E-04
1.54591  3.724486E-05  3.468049E-07  3.518835E-06  2.819997E-06  1.031123E-06  4.882694E-07  9.487979E-07  5.692153E-07  9.973461E-08  3.373823E-07  7.313698E-08  5.830090E-08  1.810309E-07  4.472426E-07  3.551745E-08  5.277153E-07  6.498445E-07  8.983267E-07  6.295575E-06  1.813663E-06  6.758391E-05  1.613428E-02  2.425917E-01  3.773605E-04
