8.992978463560197255e+00,7.983252735510139253e+00,4.818144342821504278e-01,1.862291901052718788e-04
9.025247608734650484e+00,7.983145957501941226e+00,4.852372469338383509e-01,1.896852227251152987e-04
9.056836614871402347e+00,7.983037278564047767e+00,4.886716656137694015e-01,1.931229071842478870e-04
9.087762248723221248e+00,7.982926724704432431e+00,4.921174141433933835e-01,1.965376668401667363e-04
9.118040851614081177e+00,7.982814321089204412e+00,4.955742236222071551e-01,1.999250522018991560e-04
9.147688348161725713e+00,7.982700092064266784e+00,4.990418321999298135e-01,2.032805575105328753e-04
9.176720254111467412e+00,7.982584061170197920e+00,5.025199847722461310e-01,2.066004166656159712e-04
9.205151686135685907e+00,7.982466251173792493e+00,5.060084328587297620e-01,2.098804750966129192e-04
9.232997369920077801e+00,7.982346684085731781e+00,5.095069343327137679e-01,2.131168145081726976e-04
9.260271648245886666e+00,7.982225381179545387e+00,5.130152531639281532e-01,2.163063839470688934e-04
9.286988491185017125e+00,7.982102363026522873e+00,5.165331593520603448e-01,2.194454871227062911e-04
9.313161503477111580e+00,7.981977649509960138e+00,5.200604286285268607e-01,2.225310675824465980e-04
9.338803933429744575e+00,7.981851259851384661e+00,5.235968423026469143e-01,2.255604076574131451e-04
9.363928681597162296e+00,7.981723212635297493e+00,5.271421871009187576e-01,2.285309778855293156e-04
9.388548309451106633e+00,7.981593525834020042e+00,5.306962550183615956e-01,2.314402109713471561e-04
9.412675047145899754e+00,7.981462216827032385e+00,5.342588431102589519e-01,2.342860930609304347e-04
9.436320802158029153e+00,7.981329302426363626e+00,5.378297533703756406e-01,2.370667665010792657e-04
9.459497167594475897e+00,7.981194798899931442e+00,5.414087925961588166e-01,2.397803501504477107e-04
9.482215429406171125e+00,7.981058721988642191e+00,5.449957721826669266e-01,2.424257412331593214e-04
9.504486575640177293e+00,7.980921086935776287e+00,5.485905080929098787e-01,2.450012280554435696e-04
9.526321302284300074e+00,7.980781908496790145e+00,5.521928205757155039e-01,2.475064093027000618e-04
9.547730022534270944e+00,7.980641200969017746e+00,5.558025341678285436e-01,2.499405118667748053e-04
9.568722874522697097e+00,7.980498978212216876e+00,5.594194775888280402e-01,2.523021167747449686e-04
9.589309726338500539e+00,7.980355253655194936e+00,5.630434834451907289e-01,2.545914826922596728e-04
9.609500185803458550e+00,7.980210040327911258e+00,5.666743883151840189e-01,2.568078976324966625e-04
9.629303605346443362e+00,7.980063350867857785e+00,5.703120324732066093e-01,2.589518497752561245e-04
9.648729091110750389e+00,7.979915197548194783e+00,5.739562599521127462e-01,2.610227439586493194e-04
9.667785506449313004e+00,7.979765592330229751e+00,5.776069183178739186e-01,2.630216557302258703e-04
9.686481484020070809e+00,7.979614546644770989e+00,5.812638583733570341e-01,2.649482613799556958e-04
9.704825424930428213e+00,7.979462071936909595e+00,5.849269348337094998e-01,2.668026346881895486e-04
9.722825510530190840e+00,7.979308178968529397e+00,5.885960049447050979e-01,2.685869990334115187e-04
9.740489706713988838e+00,7.979152878549534478e+00,5.922709298821573487e-01,2.703002673436252215e-04
9.757825770156401290e+00,7.978996180930394644e+00,5.959515733691127526e-01,2.719436270009965005e-04
9.774841252836548477e+00,7.978838096236924748e+00,5.996378023376015554e-01,2.735182781837176445e-04
9.791543510321982779e+00,7.978678634303765449e+00,6.033294866956047109e-01,2.750240534044114961e-04
9.807939703137073195e+00,7.978517804704241989e+00,6.070264989970192149e-01,2.764634860734812281e-04
9.824036807188649689e+00,7.978355616776121373e+00,6.107287147370096259e-01,2.778366079213317108e-04
9.839841614585015606e+00,7.978192079644595758e+00,6.144360119834029188e-01,2.791453304430814922e-04
9.855360743542421531e+00,7.978027202193669787e+00,6.181482715917985260e-01,2.803887572281880979e-04
9.870600636918986481e+00,7.977860993092086517e+00,6.218653767113694331e-01,2.815695744060795185e-04
9.885567571825317756e+00,7.977693460807880221e+00,6.255872130559371191e-01,2.826891673229565733e-04
9.900267664663847000e+00,7.977524613616417959e+00,6.293136688641163268e-01,2.837472351417215702e-04
9.914706870540264561e+00,7.977354459567898459e+00,6.330446344142999227e-01,2.847472750042204215e-04
9.928890995965833355e+00,7.977183006621940464e+00,6.367800027453057732e-01,2.856872694322324562e-04
9.942825693185744385e+00,7.977010262420757059e+00,6.405196685191385519e-01,2.865714804270939452e-04
9.956516472536355522e+00,7.976836234519640634e+00,6.442635289008870059e-01,2.874005229202230660e-04
9.969968706075881926e+00,7.976660930268824501e+00,6.480114832862976515e-01,2.881725744963841720e-04
9.983187621801484113e+00,7.976484356896292205e+00,6.517634326299879266e-01,2.888931157548091399e-04
9.996178321665027511e+00,7.976306521432668717e+00,6.555192803313301120e-01,2.895605296565081726e-04
1.000894577572543831e+01,7.976127430713175315e+00,6.592789315100426872e-01,2.901759665333322573e-04
1.002149482599665475e+01,7.975947091465680927e+00,6.630422930462268605e-01,2.907428038891973180e-04
1.003383019612937588e+01,7.975765510240039546e+00,6.668092738169116851e-01,2.912609253320399411e-04
1.004595648947884357e+01,7.975582693451632288e+00,6.705797845193945950e-01,2.917311233056438962e-04
1.005787819300143582e+01,7.975398647345335768e+00,6.743537373949719527e-01,2.921556862469082004e-04
1.006959968375176651e+01,7.975213378092872674e+00,6.781310467184876734e-01,2.925336699324284197e-04
1.008112522677990697e+01,7.975026891446978183e+00,6.819116276297145784e-01,2.928696958730774404e-04
1.009245898369094441e+01,7.974839193413070682e+00,6.856953978933595373e-01,2.931618401378458015e-04
1.010360500910370973e+01,7.974650289693173022e+00,6.894822761325329896e-01,2.934143836504939486e-04
1.011456726625730695e+01,7.974460185470777951e+00,6.932721827153326410e-01,2.936229786861178264e-04
1.012534960594372180e+01,7.974268886436539638e+00,6.970650392147278440e-01,2.937969786162402124e-04
1.013595580046387035e+01,7.974076397842955188e+00,7.008607695891929668e-01,2.939290727754906686e-04
1.014638951816307433e+01,7.973882724386487375e+00,7.046592974908720830e-01,2.940263960682116683e-04
1.015665434144981560e+01,7.973687871370054303e+00,7.084605495855552659e-01,2.940888269161615423e-04
1.016675376435889966e+01,7.973491843458452522e+00,7.122644530391843976e-01,2.941188443840073814e-04
1.017669120563755136e+01,7.973294645322988039e+00,7.160709367697798422e-01,2.941119795583095782e-04
1.018646997595023862e+01,7.973096281053110523e+00,7.198799306797825093e-01,2.940752154311946178e-04
1.019609334427585701e+01,7.972896755568547711e+00,7.236913652159940868e-01,2.940093097835460071e-04
1.020556446780821780e+01,7.972696073632961067e+00,7.275051731923737330e-01,2.939141492496764115e-04
1.021488643842149457e+01,7.972494238041117676e+00,7.313212884804130010e-01,2.937918530270014722e-04
1.022406227969746340e+01,7.972291253261706068e+00,7.351396457556131914e-01,2.936412830535633112e-04
1.023309493676374338e+01,7.972087123067821857e+00,7.389601806948135065e-01,2.934659426068422132e-04
1.024198729167627597e+01,7.971881851106465078e+00,7.427828307577994948e-01,2.932612831121195326e-04
1.025074213688605518e+01,7.971675440828718706e+00,7.466075324207278596e-01,2.930472016086538723e-04
1.025936223482001530e+01,7.971467895630883760e+00,7.504342267623204110e-01,2.928018025523183073e-04
1.026785025230113391e+01,7.971259218691494119e+00,7.542628528892223461e-01,2.925386672144215808e-04
1.027620880386394830e+01,7.971049413071399137e+00,7.580933519639054818e-01,2.922591005659806273e-04
1.028444044859738504e+01,7.970838481707341217e+00,7.619256667572187336e-01,2.919574843326675829e-04
1.029254767394555259e+01,7.970626427364612354e+00,7.657597398027772284e-01,2.916420893745047560e-04
1.030053291690007633e+01,7.970413252687789551e+00,7.695955153799887150e-01,2.913121695349451699e-04
1.030839856128002374e+01,7.970198960188970005e+00,7.734329390871235166e-01,2.909628195300433527e-04
1.031614692015949686e+01,7.969983552213558475e+00,7.772719557925751310e-01,2.906075169193783592e-04
1.032378027096963002e+01,7.969767031005198454e+00,7.811125131955801715e-01,2.902383019507224094e-04
1.033130083103788088e+01,7.969549398660123352e+00,7.849545590764043235e-01,2.898562838337453095e-04
1.033871076851396076e+01,7.969330657147869701e+00,7.887980422837559402e-01,2.894603911658125877e-04
1.034601219194082233e+01,7.969110808281293146e+00,7.926429114154563971e-01,2.890614452440848359e-04
1.035320717593825712e+01,7.968889853787337607e+00,7.964891175336974438e-01,2.886527881845233723e-04
1.036029773156501577e+01,7.968667795224089190e+00,8.003366106542660896e-01,2.882475882846643024e-04
1.036728585768237920e+01,7.968444634091500056e+00,8.041853455361428482e-01,2.878177648750358656e-04
1.037417345447562589e+01,7.968220371677880998e+00,8.080352714323311147e-01,2.874010771816779952e-04
1.038096243579660261e+01,7.967995009246141791e+00,8.118863451466442616e-01,2.869649311908077432e-04
1.038765463009857193e+01,7.967768547883311570e+00,8.157385191576881356e-01,2.865293904739058071e-04
1.039425184318805329e+01,7.967540988587132667e+00,8.195917489406555623e-01,2.860913328597435479e-04
1.040075583991801089e+01,7.967312332249440132e+00,8.234459906711204535e-01,2.856481454576337850e-04
1.040716833712912859e+01,7.967082579650581309e+00,8.273012001636683710e-01,2.852080537394858541e-04
1.041349102631542678e+01,7.966851731471283671e+00,8.311573356458771267e-01,2.847625864688422214e-04
1.041972555414801072e+01,7.966619788312243600e+00,8.350143549778996643e-01,2.843131498695550935e-04
1.042587352820012647e+01,7.966386750666261563e+00,8.388722164417575788e-01,2.838640837375822892e-04
1.043193652811791061e+01,7.966152618931790386e+00,8.427308801148697404e-01,2.834094929795143440e-04
1.043791609049219815e+01,7.965917393423091575e+00,8.465903054626876534e-01,2.829548286640582453e-04
1.044381372416149034e+01,7.965681074392235494e+00,8.504504534643757552e-01,2.824975168853459829e-04
1.044963090254031535e+01,7.965443661988156343e+00,8.543112853833255693e-01,2.820382117440416517e-04
1.045536906873033978e+01,7.965205156272254783e+00,8.581727634682497774e-01,2.815747398290351501e-04
1.046102963214349479e+01,7.964965557326393331e+00,8.620348499446742752e-01,2.811092187637924357e-04
1.046661397481686961e+01,7.964724865130466291e+00,8.658975082302369231e-01,2.806390160379236011e-04
1.047212344522492344e+01,7.964483079482628014e+00,8.697607020658011390e-01,2.801652509852893265e-04
1.047755936639061858e+01,7.964240200272302950e+00,8.736243959129164072e-01,2.796858615885857444e-04
1.048292303091000655e+01,7.963996227291501029e+00,8.774885545848837287e-01,2.792011528287179144e-04
1.048821570467536546e+01,7.963751160186571809e+00,8.813531437577886152e-01,2.787094368499374946e-04
1.049343862824292550e+01,7.963504998933893297e+00,8.852181291307599231e-01,2.782100362963776138e-04
1.049859301276194756e+01,7.963257742911030057e+00,8.890834775518253741e-01,2.777018832766110757e-04
1.050368004455484616e+01,7.963009391839345419e+00,8.929491557489730447e-01,2.771859182329763048e-04
1.050870089031590382e+01,7.962759945327940514e+00,8.968151318980820408e-01,2.766555237377266900e-04
1.051365668387132857e+01,7.962509402750195697e+00,9.006813736708124685e-01,2.761140605829458792e-04
1.051854854655495153e+01,7.962257764196554177e+00,9.045478498356582797e-01,2.755543872391178449e-04
1.052337755652623308e+01,7.962005028653694083e+00,9.084145280916516851e-01,2.749897878842076974e-04
1.052814478917083996e+01,7.961751195812841964e+00,9.122813786420216342e-01,2.744110540530153857e-04
